#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m],q_WS_x [],q_WS_y [],q_WS_z [],q_WS_w []
1552661339431411456,0.228834718,0.125399545,0.469540358,-0.120343722,0.019898787,0.030760393,0.992056072
1552661339464749568,0.229163915,0.117124557,0.471500158,-0.120834656,0.020588692,0.030009143,0.992005289
1552661339498087424,0.229395419,0.108589143,0.474330097,-0.121536605,0.021411456,0.029518338,0.991916835
1552661339531424512,0.229386821,0.097886570,0.477635056,-0.123162873,0.022658540,0.030059297,0.991672277
1552661339564762624,0.228893086,0.088479623,0.480851024,-0.122999825,0.024612295,0.031550433,0.991599619
1552661339598100480,0.229502648,0.078148670,0.484456033,-0.121590488,0.026669359,0.033150878,0.991668046
1552661339631438592,0.229574844,0.067032963,0.488439858,-0.120772496,0.029805353,0.034659028,0.991627157
1552661339664775424,0.229439974,0.057047777,0.492068261,-0.119466551,0.032297492,0.036724620,0.991632938
1552661339698113536,0.229169950,0.046600260,0.495252848,-0.119101018,0.034623094,0.037947558,0.991552413
1552661339731451648,0.228989482,0.037656114,0.498287946,-0.119727939,0.036830388,0.037801351,0.991402924
1552661339764788480,0.228722274,0.029058948,0.501358449,-0.121379659,0.037918914,0.037060522,0.991189003
1552661339798126592,0.228090793,0.021797448,0.503620446,-0.123474605,0.038464986,0.036195744,0.990941107
1552661339831464448,0.228072375,0.015646152,0.506265104,-0.126240328,0.038472272,0.033918545,0.990672886
1552661339864802560,0.226933360,0.011261366,0.508424461,-0.128468454,0.038503766,0.031285767,0.990471840
1552661339898139648,0.227581024,0.008384354,0.511129022,-0.129782557,0.037620444,0.029402630,0.990392148
1552661339931477504,0.227704480,0.005651593,0.514536977,-0.130684495,0.036761153,0.027608769,0.990357518
1552661339964815616,0.226588547,0.004998460,0.517403662,-0.130726278,0.036155500,0.026215842,0.990412116
1552661339998153472,0.226883143,0.004198283,0.521169126,-0.131214872,0.034968186,0.026267713,0.990388751
1552661340031490560,0.225715637,0.004985750,0.525248766,-0.131658107,0.034269173,0.027424973,0.990323007
1552661340064828416,0.225242093,0.006686822,0.529299200,-0.131815910,0.033338740,0.028600816,0.990300477
1552661340098166528,0.225017279,0.008531138,0.533574462,-0.132166237,0.032779697,0.029642001,0.990241885
1552661340131503616,0.224218458,0.010204867,0.538529873,-0.132960141,0.032663852,0.030294439,0.990119636
1552661340164841472,0.224047631,0.012702927,0.543525577,-0.134006500,0.031886179,0.030934468,0.989984155
1552661340198179584,0.223856315,0.016331330,0.548521996,-0.135326713,0.030662328,0.030989340,0.989841461
1552661340231517440,0.224134803,0.020178527,0.554110169,-0.136986181,0.029636914,0.030176636,0.989669561
1552661340264854528,0.224883258,0.024431378,0.560129404,-0.138454348,0.029280772,0.030247759,0.989473641
1552661340298192640,0.225001603,0.027974933,0.567142427,-0.139629856,0.029354025,0.030335486,0.989303589
1552661340331530496,0.224913031,0.030860975,0.574663818,-0.140098363,0.029747590,0.029677516,0.989245534
1552661340364868608,0.225141764,0.035086498,0.582482755,-0.138909683,0.029754454,0.029186029,0.989427567
1552661340398205440,0.225210220,0.038757145,0.590831518,-0.137338236,0.029867904,0.028959159,0.989650190
1552661340431543552,0.225823954,0.041660868,0.599529088,-0.135731518,0.029671004,0.028656688,0.989886522
1552661340464881664,0.225783542,0.045227848,0.608357847,-0.133604094,0.029422531,0.028048174,0.990200758
1552661340498218496,0.225491315,0.048790067,0.617129922,-0.131104916,0.029108951,0.028011290,0.990545034
1552661340531556608,0.226452738,0.051528707,0.626196086,-0.129919618,0.028194034,0.028006449,0.990727842
1552661340564894464,0.225983649,0.055135801,0.635510743,-0.128958911,0.027521413,0.028319078,0.990863383
1552661340598232576,0.226403609,0.057037488,0.644601166,-0.128613591,0.026323687,0.028996186,0.990921140
1552661340631789568,0.225541532,0.058384702,0.654122472,-0.128294662,0.025353506,0.029144755,0.990983486
1552661340665127424,0.224980757,0.061493881,0.662345827,-0.127322584,0.024132870,0.028074939,0.991170168
1552661340698465536,0.226193577,0.064089470,0.670814097,-0.126952559,0.022599759,0.027351372,0.991273999
1552661340731802624,0.226863295,0.065299869,0.678714573,-0.126587793,0.021004172,0.026675085,0.991374195
1552661340765140480,0.226537690,0.067887932,0.686696470,-0.125353009,0.019803161,0.026051087,0.991572380
1552661340798478592,0.225855410,0.070894867,0.694196522,-0.124199778,0.019516729,0.025594424,0.991735041
1552661340831993600,0.225824997,0.072010115,0.702166438,-0.123921983,0.019956203,0.025576189,0.991761565
1552661340865330432,0.225165248,0.074893191,0.709382474,-0.123022869,0.021390393,0.026337273,0.991823614
1552661340898668544,0.224538624,0.075850859,0.716854274,-0.123526089,0.023497382,0.027167840,0.991690993
1552661340932006656,0.225415945,0.077370860,0.724473417,-0.124341555,0.024983604,0.028548241,0.991513968
1552661340965344512,0.225179464,0.077330373,0.731953979,-0.126106963,0.026811194,0.030455416,0.991186500
1552661340998681600,0.225153849,0.079724498,0.738809586,-0.126492575,0.028221957,0.032173939,0.991043866
1552661341032019456,0.224682748,0.080464810,0.746067643,-0.127052501,0.029166179,0.032973800,0.990918636
1552661341065357568,0.224247590,0.081682310,0.753368020,-0.126556322,0.029439397,0.033181958,0.990967095
1552661341098694656,0.223860741,0.082749486,0.760364473,-0.125199407,0.029359518,0.033131748,0.991143465
1552661341132190464,0.223463774,0.083403073,0.767398238,-0.123490013,0.028946735,0.032681756,0.991384983
1552661341165528576,0.223580748,0.084123023,0.774302006,-0.121615559,0.028170299,0.031590316,0.991674423
1552661341198866432,0.222497642,0.084910050,0.781014502,-0.120165668,0.027856514,0.030238865,0.991902113
1552661341232203520,0.222974911,0.086302608,0.787313879,-0.119833954,0.026520420,0.029189514,0.992010295
1552661341265541632,0.222790524,0.087810352,0.793303013,-0.120757088,0.025341924,0.029448293,0.991921544
1552661341298879488,0.222481728,0.088135906,0.799390018,-0.122523524,0.024057742,0.029595887,0.991732478
1552661341332343552,0.222293824,0.088089220,0.805688322,-0.123873547,0.022664184,0.029184757,0.991609752
1552661341365680640,0.221765742,0.088559330,0.811511934,-0.123936817,0.021123186,0.029305713,0.991632283
1552661341399018496,0.221360654,0.088736519,0.817190468,-0.123280644,0.019671995,0.030070947,0.991721034
1552661341432356608,0.221557736,0.088739976,0.822884917,-0.121613771,0.018237740,0.030286334,0.991947711
1552661341465693440,0.221570209,0.088168368,0.828043938,-0.119301744,0.017449096,0.029949194,0.992252827
1552661341499031552,0.221233904,0.086799830,0.832694352,-0.116282716,0.017274005,0.029273264,0.992634356
1552661341532369408,0.220892414,0.086652473,0.836303234,-0.112173162,0.017417150,0.028630935,0.993123412
1552661341565707520,0.220810860,0.085036829,0.839311242,-0.108914100,0.018266737,0.027777452,0.993495047
1552661341599044608,0.221147358,0.084265068,0.840642631,-0.106038854,0.019444445,0.027707867,0.993785679
1552661341632509440,0.220940441,0.082831308,0.841424286,-0.105005659,0.021001339,0.027652018,0.993865252
1552661341665847552,0.221057653,0.080962688,0.841076434,-0.105358556,0.022248747,0.027961118,0.993792117
1552661341699185664,0.220380560,0.078355476,0.839519083,-0.106723927,0.022941189,0.028792726,0.993606925
1552661341732522496,0.219823822,0.075623207,0.837332129,-0.108033404,0.023124170,0.028984651,0.993455589
1552661341765860608,0.219809502,0.073252544,0.834296167,-0.109384581,0.023055593,0.029041937,0.993307650
1552661341799198464,0.218653560,0.069847763,0.830628753,-0.111227147,0.023395104,0.028351516,0.993114948
1552661341832535552,0.218676612,0.066797145,0.826051176,-0.112652369,0.022971286,0.027093945,0.992999315
1552661341865873408,0.217299104,0.063157074,0.820958555,-0.113204584,0.023852853,0.025819868,0.992949665
1552661341899211520,0.216188341,0.059291244,0.815612137,-0.112695262,0.024525726,0.025651369,0.992995620
1552661341932549632,0.215057448,0.054391041,0.809118927,-0.112160705,0.026280506,0.026344223,0.992993116
1552661341965886464,0.214303866,0.050520271,0.802156508,-0.110614203,0.028105050,0.028053476,0.993069768
1552661341999224576,0.213046506,0.045103848,0.794692457,-0.109780714,0.030033141,0.029396117,0.993066967
1552661342032562432,0.211923748,0.039856121,0.786732435,-0.108777456,0.031836078,0.032347191,0.993029535
1552661342065899520,0.210734367,0.033703059,0.778074741,-0.107572049,0.033343911,0.035530046,0.993002534
1552661342099237632,0.209888965,0.027865812,0.769057512,-0.106616780,0.034961306,0.036742814,0.993005812
1552661342132575488,0.208647609,0.020558193,0.759569526,-0.107415251,0.035467990,0.038304079,0.992842734
1552661342165913600,0.207321063,0.014126480,0.750185966,-0.107728742,0.035521492,0.038395736,0.992803335
1552661342199250432,0.207357198,0.006456032,0.740647197,-0.108284332,0.035355061,0.038744319,0.992735326
1552661342232461568,0.205997467,-0.001983702,0.731130481,-0.108231261,0.035539363,0.039467204,0.992706060
1552661342265799424,0.205402911,-0.011231676,0.721785545,-0.107451081,0.035605244,0.038746104,0.992816865
1552661342299137536,0.204183131,-0.020646572,0.712398529,-0.106630601,0.036494259,0.038195688,0.992894351
1552661342332474624,0.202923208,-0.031299978,0.703456461,-0.105512030,0.037303187,0.037141867,0.993023753
1552661342365812480,0.202055365,-0.040420979,0.693974853,-0.103295229,0.037877388,0.035355493,0.993300259
1552661342399150592,0.201001987,-0.051365733,0.685005963,-0.102488019,0.038874201,0.034312133,0.993381917
1552661342432327424,0.199970141,-0.061581612,0.675523221,-0.102717139,0.040354799,0.033348307,0.993332088
1552661342465665536,0.199176818,-0.071235582,0.666390300,-0.104952045,0.041636333,0.033239700,0.993049145
1552661342499003648,0.195701599,-0.080353454,0.657027006,-0.108004116,0.044067357,0.033555254,0.992606282
1552661342532198656,0.196899891,-0.090573788,0.649463832,-0.113065414,0.045166340,0.035741605,0.991916716
1552661342565535488,0.193432942,-0.097076848,0.640829623,-0.116833948,0.049410649,0.036986031,0.991231799
1552661342598873600,0.191243663,-0.106013611,0.634196937,-0.122273855,0.054801948,0.036566831,0.990307391
1552661549558842624,0.602424502,-0.214133456,0.397437572,-0.127563044,-0.211720005,0.046709754,0.967843235
1552661549592180480,0.601575553,-0.212518841,0.395638138,-0.125404164,-0.212984353,0.047779649,0.967795730
1552661549625517568,0.599770248,-0.209937364,0.392757714,-0.123194635,-0.213393286,0.049609948,0.967897356
1552661549658855424,0.600376964,-0.210272148,0.392559767,-0.123846002,-0.213299692,0.051320165,0.967745662
1552661549692193536,0.598709226,-0.207775459,0.390474081,-0.124790162,-0.210311458,0.052886348,0.968194008
1552661549725531648,0.597635031,-0.206918091,0.389612943,-0.127139032,-0.205082417,0.055900399,0.968840539
1552661549758868480,0.597695589,-0.207830325,0.390444785,-0.130073190,-0.199390605,0.060723860,0.969348729
1552661549792206592,0.595165968,-0.206966951,0.390310884,-0.132244974,-0.193240926,0.065925293,0.969960332
1552661549825544448,0.593425989,-0.207339734,0.391257554,-0.135217592,-0.187934965,0.069386214,0.970351577
1552661549858881536,0.592515647,-0.208339855,0.393262267,-0.137858555,-0.183283806,0.070182338,0.970812321
1552661549892219648,0.591470361,-0.207451493,0.395089477,-0.138405755,-0.179007336,0.070027575,0.971543252
1552661549925557504,0.591471195,-0.207819909,0.398540854,-0.139065757,-0.174575999,0.071754344,0.972129285
1552661549958895616,0.591713786,-0.208813801,0.402174830,-0.139675289,-0.169342443,0.074570879,0.972755432
1552661549992232448,0.593493044,-0.208171174,0.407040149,-0.138772771,-0.164753616,0.078221194,0.973385751
1552661550025570560,0.595490456,-0.208282068,0.411924273,-0.137403011,-0.160158277,0.081314050,0.974093318
1552661550058908416,0.596067071,-0.207197860,0.416793466,-0.135830969,-0.154964939,0.082392514,0.975062728
1552661550092245504,0.599823475,-0.206975222,0.422738045,-0.135035828,-0.151131183,0.082994983,0.975723565
1552661550125583616,0.603704512,-0.204057679,0.428327113,-0.132905930,-0.147657901,0.083302274,0.976521313
1552661550158921472,0.607855976,-0.201626629,0.433709204,-0.130657390,-0.144150466,0.082481965,0.977418065
1552661550192259584,0.612669647,-0.200879037,0.439902842,-0.129335701,-0.140901253,0.080514468,0.978231370
1552661550225596416,0.619461179,-0.199213639,0.446272790,-0.128129959,-0.138203919,0.078421228,0.978944600
1552661550258934528,0.625418484,-0.196363732,0.451651096,-0.126139313,-0.134965509,0.076878518,0.979776978
1552661550292272640,0.633091688,-0.194750190,0.458174676,-0.124652736,-0.131516606,0.076032974,0.980502009
1552661550325610496,0.640475035,-0.194652170,0.464789689,-0.123572245,-0.127548620,0.074748076,0.981261432
1552661550358947584,0.649131060,-0.192500979,0.471188605,-0.121711656,-0.124703534,0.072729208,0.982011080
1552661550392285440,0.658007979,-0.192407787,0.478124321,-0.121016704,-0.121778525,0.070142590,0.982652009
1552661550425623552,0.669146478,-0.189754665,0.484735638,-0.119867302,-0.119383425,0.066902034,0.983312547
1552661550458960640,0.677529693,-0.188749015,0.490708977,-0.119605012,-0.115984105,0.063043542,0.984006047
1552661550492298496,0.685554743,-0.187549308,0.495736718,-0.119633995,-0.112300225,0.059497453,0.984650433
1552661550525636608,0.697457016,-0.187631533,0.503791869,-0.120452411,-0.109557085,0.056602854,0.985030293
1552661550558974464,0.707398236,-0.185701191,0.509687066,-0.121097818,-0.105691090,0.054256517,0.985505402
1552661550592311552,0.716617227,-0.183650121,0.514800787,-0.122731589,-0.101341866,0.051178072,0.985924721
1552661550625649664,0.726253629,-0.185227826,0.521135807,-0.126199812,-0.097153649,0.047676370,0.986084104
1552661550658987520,0.736793458,-0.183280453,0.525967479,-0.127916753,-0.092513926,0.045209855,0.986425161
1552661550692325632,0.748115659,-0.185235560,0.532969356,-0.130641997,-0.088514768,0.042924087,0.986537099
1552661550725662464,0.757138252,-0.182290614,0.537798345,-0.130387247,-0.084557489,0.041151989,0.986993253
1552661550759203584,0.769297957,-0.183408111,0.544317484,-0.131096572,-0.082271002,0.039621089,0.987155199
1552661550792541440,0.781835258,-0.181251541,0.549721122,-0.129422247,-0.081343301,0.038224883,0.987507999
1552661550825878528,0.791519046,-0.181390196,0.555356205,-0.127919078,-0.080148533,0.036987890,0.987848580
1552661550859216640,0.802190661,-0.181551158,0.559893966,-0.126752079,-0.079307653,0.035570402,0.988118887
1552661550892554496,0.812983513,-0.182733715,0.564834476,-0.126929790,-0.078922294,0.033409145,0.988202393
1552661550925892608,0.822444260,-0.182579815,0.569608808,-0.127616212,-0.078498699,0.031754628,0.988202274
1552661550959229440,0.832489550,-0.182206377,0.574029684,-0.128972039,-0.078549385,0.031284180,0.988037169
1552661550992567552,0.841550767,-0.182797238,0.578542352,-0.131064788,-0.078236125,0.030251114,0.987818837
1552661551025905664,0.852452517,-0.183609337,0.583254755,-0.133023977,-0.078264065,0.028741853,0.987599730
1552661551059243520,0.862553477,-0.183687896,0.587644577,-0.134124264,-0.078308672,0.027371025,0.987486362
1552661551092580608,0.871038437,-0.183916256,0.592106044,-0.134539738,-0.078753173,0.025943069,0.987433016
1552661551125918464,0.880686581,-0.185252979,0.596667051,-0.134580031,-0.080332167,0.024756165,0.987330794
1552661551159256576,0.889892220,-0.185887292,0.601386845,-0.133866489,-0.082542442,0.023415854,0.987278163
1552661551192593408,0.898976207,-0.187024474,0.606013179,-0.132563710,-0.084753081,0.022115532,0.987296641
1552661551225931520,0.908555210,-0.186758086,0.610288501,-0.130460054,-0.087501660,0.021301370,0.987354994
1552661551259452416,0.916639149,-0.186343461,0.614351273,-0.128317803,-0.090125017,0.020870490,0.987408936
1552661551292790528,0.925140619,-0.188127831,0.618407547,-0.127215475,-0.092596881,0.020528845,0.987330079
1552661551326127616,0.933226109,-0.189529747,0.622406602,-0.126605511,-0.094122224,0.020258956,0.987269759
1552661551359465472,0.942103386,-0.189501584,0.626266003,-0.125804499,-0.094977506,0.019687101,0.987301826
1552661551392803584,0.951443374,-0.189089745,0.630199611,-0.125575304,-0.095635347,0.019495411,0.987271309
1552661551426140416,0.960124373,-0.188363373,0.633673251,-0.125521153,-0.095659502,0.019659936,0.987272620
1552661551459478528,0.967550159,-0.188829094,0.636924863,-0.125823244,-0.094324172,0.019645859,0.987362921
1552661551492816640,0.976679265,-0.190010548,0.640928745,-0.126508653,-0.093901448,0.019414345,0.987320185
1552661551526154496,0.985390842,-0.188944623,0.644305468,-0.125318781,-0.094279982,0.019046139,0.987443030
1552661551559491584,0.994765997,-0.191682667,0.647970200,-0.124800526,-0.095310390,0.018283745,0.987424135
1552661551592829440,1.000404239,-0.190485314,0.650007010,-0.122680940,-0.095343918,0.016726585,0.987714112
1552661551626167552,1.008585453,-0.193977773,0.654272795,-0.123178542,-0.096578866,0.015391123,0.987553895
1552661551659505664,1.018145442,-0.193112284,0.656526983,-0.122372620,-0.098081432,0.014364572,0.987521470
1552661551692842496,1.024103880,-0.194243520,0.658919394,-0.122789033,-0.098194726,0.013574180,0.987469673
1552661551726180608,1.031563044,-0.191468269,0.659310222,-0.122230478,-0.098834716,0.013048732,0.987482190
1552661551759518464,1.041597247,-0.193955645,0.662604511,-0.124576502,-0.099898145,0.011714234,0.987098694
1552661551792855552,1.049569964,-0.193729281,0.664224386,-0.126605362,-0.099596076,0.009036597,0.986899197
1552661551826193408,1.056959629,-0.193606377,0.665678263,-0.128809497,-0.099180110,0.005389160,0.986682534
1552661551859531520,1.064869404,-0.193267852,0.666693687,-0.129977301,-0.099950232,0.002325214,0.986463606
1552661551892869632,1.072309494,-0.193428546,0.668501019,-0.130152956,-0.101979040,0.000092168,0.986235499
1552661551926206464,1.079393744,-0.192718357,0.669749677,-0.128881663,-0.104610264,-0.002943496,0.986122489
1552661551959709440,1.086141944,-0.191534117,0.670754910,-0.126914635,-0.107425474,-0.006537800,0.986057639
1552661551993047552,1.091771960,-0.192667693,0.672007143,-0.126360059,-0.109872706,-0.008761555,0.985841930
1552661552026385408,1.097519279,-0.191742495,0.672677755,-0.125445276,-0.111838676,-0.010038707,0.985725522
1552661552059722496,1.102518320,-0.192639947,0.674109221,-0.125981852,-0.112839490,-0.010927510,0.985533535
1552661552093060608,1.107625365,-0.194098011,0.675212920,-0.127235308,-0.113671117,-0.011161494,0.985274315
1552661552126398464,1.111895561,-0.193323433,0.675616205,-0.127417564,-0.114318244,-0.011021641,0.985177457
1552661552159735552,1.115932822,-0.194468901,0.676105380,-0.128532231,-0.115462765,-0.010201704,0.984907985
1552661552193073664,1.119567275,-0.194691792,0.676931500,-0.129185379,-0.117082074,-0.008884360,0.984644115
1552661552226411520,1.124301910,-0.195940495,0.678123474,-0.130467281,-0.119670779,-0.008009509,0.984171212
1552661552259749632,1.127433658,-0.196355969,0.678304136,-0.131125256,-0.122273616,-0.007565438,0.983767271
1552661552293086464,1.130364418,-0.197144479,0.679147184,-0.131162941,-0.125321433,-0.006941024,0.983383238
1552661552326424576,1.133133411,-0.197921112,0.679281473,-0.130135775,-0.128781945,-0.006291757,0.983076930
1552661552359762432,1.135243416,-0.200105026,0.680094719,-0.129050106,-0.132053256,-0.006417312,0.982785225
1552661552393100544,1.137696981,-0.201202050,0.681041002,-0.127026454,-0.135471165,-0.007499784,0.982575953
1552661552426437632,1.138961196,-0.202608302,0.681385875,-0.125079095,-0.138469368,-0.009076796,0.982394516
1552661552459775488,1.139674067,-0.204394966,0.681891918,-0.123762511,-0.140958652,-0.009951615,0.982198775
1552661552493113600,1.140631676,-0.204287410,0.681988418,-0.122790754,-0.143372804,-0.010750012,0.981962860
1552661552526450432,1.140373588,-0.205013573,0.681997240,-0.123143122,-0.144720405,-0.011126303,0.981716871
1552661552559788544,1.139266729,-0.206667557,0.681696415,-0.123938963,-0.145709589,-0.010815547,0.981473804
1552661552593126656,1.138308048,-0.207382023,0.681896269,-0.124192461,-0.147203028,-0.010236115,0.981225073
1552661552626464512,1.136084914,-0.206844240,0.681132317,-0.123521917,-0.148587614,-0.009595522,0.981107533
1552661552659801600,1.133353472,-0.208480805,0.681131840,-0.123444274,-0.149818823,-0.008387489,0.980941117
1552661552693139456,1.130223513,-0.208862826,0.680603921,-0.122609854,-0.151122332,-0.007663850,0.980851710
1552661552726477568,1.127000570,-0.208227500,0.680231631,-0.121565506,-0.152408093,-0.007987099,0.980780184
1552661552759814656,1.121887207,-0.208599985,0.678971887,-0.121469162,-0.152772248,-0.008627980,0.980730057
1552661552793152512,1.117814898,-0.208552361,0.678469062,-0.121851124,-0.154047996,-0.009344196,0.980476499
1552661552826490624,1.112589836,-0.207378000,0.677044153,-0.122029208,-0.155419976,-0.010312688,0.980228126
1552661552859828480,1.107909203,-0.206716552,0.676535249,-0.122268572,-0.157038048,-0.010398556,0.979939461
1552661552893165568,1.100686550,-0.206447169,0.675123572,-0.122033909,-0.157739460,-0.010126384,0.979858875
1552661552926503424,1.094603181,-0.205802128,0.674689174,-0.121380597,-0.159296751,-0.009585457,0.979693532
1552661552959841536,1.086067080,-0.206372857,0.674409509,-0.120999217,-0.160199121,-0.008987379,0.979599237
1552661552993179648,1.077312946,-0.205191433,0.673324227,-0.119778588,-0.160376132,-0.008401707,0.979725480
1552661553026516480,1.068115234,-0.204420984,0.672803044,-0.118048787,-0.159695044,-0.007582727,0.980053306
1552661553059854592,1.058911443,-0.204622746,0.672769964,-0.116006091,-0.159159973,-0.006260167,0.980393529
1552661553093192448,1.047069669,-0.203551844,0.671782672,-0.113312081,-0.157753736,-0.005465427,0.980940521
1552661553126529536,1.036138773,-0.203115538,0.671188653,-0.111396231,-0.156422645,-0.004313102,0.981378734
1552661553159867648,1.024580479,-0.202863574,0.670639277,-0.109657131,-0.154749036,-0.002656813,0.981845677
1552661553193205504,1.013148546,-0.201559708,0.669914246,-0.107792005,-0.152976677,-0.001451560,0.982332408
1552661553226543616,1.001344562,-0.200713858,0.669480920,-0.106723465,-0.151142448,0.000252109,0.982733905
1552661553259880448,0.988967717,-0.201314121,0.668726206,-0.106705844,-0.149576083,0.001917641,0.982973635
1552661553293218560,0.976311266,-0.199848413,0.667844772,-0.106270619,-0.148152530,0.002671156,0.983234584
1552661553326556416,0.963193953,-0.196559966,0.666462779,-0.104946867,-0.147276819,0.004067715,0.983503520
1552661553359894528,0.949710965,-0.197183669,0.665513635,-0.104375817,-0.147599190,0.005114930,0.983511090
1552661553393231616,0.935533822,-0.197754860,0.664902091,-0.103032358,-0.149081081,0.006287175,0.983422399
1552661553426569472,0.921804428,-0.199146569,0.664201617,-0.101070248,-0.152077451,0.007252623,0.983160555
1552661553459907584,0.907758951,-0.199497804,0.663359463,-0.098080173,-0.154859290,0.008373484,0.983020246
1552661553493244416,0.893400729,-0.199086845,0.662275672,-0.095435463,-0.156513423,0.010631402,0.982996762
1552661553526582528,0.878464043,-0.200198323,0.661273301,-0.094481029,-0.157166362,0.013181023,0.982953906
1552661553559920640,0.863973916,-0.200128838,0.660333514,-0.094410524,-0.157614872,0.015634282,0.982852876
1552661553593258496,0.849626422,-0.200293630,0.658919930,-0.095544055,-0.157147318,0.017995715,0.982777774
1552661553626595584,0.835061312,-0.200233549,0.657501817,-0.097178347,-0.155578882,0.020295076,0.982822299
1552661553659933440,0.821458519,-0.199647725,0.656077385,-0.098407790,-0.154105946,0.022719849,0.982878983
1552661553693271552,0.807108760,-0.200480804,0.654538512,-0.099049076,-0.153074190,0.025176397,0.982915938
1552661553726609408,0.793863893,-0.200189993,0.652142525,-0.098795258,-0.153234318,0.027007814,0.982867897
1552661553759946496,0.780819297,-0.200412601,0.650273681,-0.098994449,-0.154976845,0.027849251,0.982551098
1552661553793284608,0.767046452,-0.201760784,0.647846341,-0.099066354,-0.157109261,0.027907867,0.982203484
1552661553826622464,0.754330635,-0.201521993,0.644602180,-0.097897962,-0.160083860,0.026373956,0.981882691
1552661553859959552,0.742488384,-0.201384306,0.641876817,-0.096949778,-0.163118467,0.024555184,0.981524408
1552661553893297664,0.729660034,-0.200557709,0.638901949,-0.095974289,-0.165571153,0.022291526,0.981263578
1552661553926635520,0.718249321,-0.202889651,0.637213349,-0.096208751,-0.167623356,0.019849364,0.980944574
1552661553959973632,0.706341445,-0.201813832,0.633932829,-0.094592482,-0.167869478,0.018278548,0.981090188
1552661553993310464,0.693719864,-0.201917306,0.629877567,-0.093025640,-0.167774931,0.017493885,0.981270492
1552661554026648576,0.682430923,-0.203385264,0.627549052,-0.091766007,-0.168242514,0.017024906,0.981317282
1552661554059986432,0.670152843,-0.200594142,0.622600496,-0.088734657,-0.166990399,0.016439008,0.981819808
1552661554093323520,0.656433523,-0.201967642,0.617757916,-0.088001765,-0.164106354,0.015117804,0.982393146
1552661554126661632,0.644264102,-0.199712932,0.612435520,-0.086470298,-0.161590159,0.014396275,0.982956886
1552661554159999488,0.631797135,-0.199670911,0.606935263,-0.086452030,-0.158597991,0.014609670,0.983442605
1552661554193337600,0.620333433,-0.201423079,0.603388429,-0.087980486,-0.155206367,0.014390571,0.983851254
1552661554226674432,0.608761489,-0.199670479,0.596842766,-0.088002220,-0.150108278,0.014627234,0.984636545
1552661554260012544,0.594566882,-0.200862080,0.590890765,-0.089945450,-0.144979373,0.015249058,0.985219896
1552661554293350656,0.582446158,-0.201589137,0.585503340,-0.092448287,-0.141454175,0.017253539,0.985467613
1552661554326688512,0.571523249,-0.201548040,0.578826547,-0.093569875,-0.136824548,0.019385690,0.985975623
1552661554360025600,0.558347642,-0.200994253,0.572314084,-0.093668327,-0.129666209,0.020651678,0.986907482
1552661554393363456,0.547180831,-0.202863902,0.566542745,-0.095902555,-0.122958019,0.021553937,0.987532020
1552661554426701568,0.533923149,-0.203571960,0.559689879,-0.099101223,-0.116445720,0.022762179,0.987978339
1552661554460038656,0.521053135,-0.202373922,0.552829862,-0.101979092,-0.110927552,0.023800327,0.988295972
1552661554493376512,0.508042097,-0.202524379,0.545866549,-0.105043583,-0.105876394,0.025357790,0.988490283
1552661554526714624,0.496426076,-0.201955825,0.539652467,-0.107312568,-0.102537781,0.027719239,0.988535106
1552661554560052480,0.484116614,-0.203838885,0.534210026,-0.109897748,-0.099953748,0.029806688,0.988454998
1552661554593389568,0.472387433,-0.201628447,0.527469993,-0.110667393,-0.097288266,0.031505760,0.988582373
1552661554626727424,0.460388005,-0.203211874,0.522238374,-0.113631271,-0.094137609,0.032227747,0.988527894
1552661554660065536,0.449892402,-0.204295546,0.517355740,-0.117991537,-0.092149228,0.033750460,0.988153517
1552661554693403648,0.438562453,-0.202838600,0.512112498,-0.122388750,-0.091190182,0.036904950,0.987594724
1552661554726740480,0.427152574,-0.203792036,0.508442283,-0.128485128,-0.090652741,0.040358167,0.986734450
1552661554760078592,0.417277783,-0.203473583,0.505832911,-0.133930147,-0.089277752,0.042718474,0.986036181
1552661554793416448,0.406322420,-0.203027382,0.503522635,-0.137719452,-0.085924178,0.043877903,0.985761166
1552661554826753536,0.394451290,-0.200981393,0.501420379,-0.137768686,-0.081649490,0.045424286,0.986047566
1552661554859926528,0.384842932,-0.200609863,0.501426280,-0.135248289,-0.078483306,0.045654807,0.986642778
1552661554893264640,0.374772310,-0.200238168,0.501410365,-0.129303008,-0.074683264,0.044911511,0.987768233
1552661554926602496,0.363258213,-0.198396981,0.501693785,-0.120956503,-0.069574967,0.043273170,0.989270568
1552661554959939584,0.352469862,-0.197942674,0.502376199,-0.113643281,-0.064644441,0.039382856,0.990633786
1552661554993277440,0.341797620,-0.197340637,0.503334820,-0.108270213,-0.060278326,0.036459971,0.991622269
1552661555026615552,0.329719007,-0.195886746,0.502902687,-0.106124789,-0.055628255,0.035483103,0.992161274
1552661555059953664,0.319459021,-0.194923192,0.503547907,-0.107623644,-0.051502667,0.038299683,0.992117822
1552661555093290496,0.306332946,-0.196540147,0.504026115,-0.111121602,-0.045088731,0.044072617,0.991804719
1552661555126628608,0.293863624,-0.195287973,0.503343105,-0.114466995,-0.037524302,0.049649630,0.991475701
1552661555159966464,0.281594634,-0.195297927,0.503439307,-0.118110679,-0.029070878,0.051996130,0.991211951
